duration,protocol_type,service,flag,src_bytes,dst_bytes,logged_in,num_failed_logins,root_shell,su_attempted,num_file_creations,num_access_files,same_srv_rate,diff_srv_rate,attack_type
2344,PACS,prescriptions,SF,1583,618,1,2,1,0,12,84,0.34,0.27,policy_violation
1122,HL7_API,lab_results,REJ,9500,5939,1,4,1,1,10,39,0.05,0.78,privilege_misuse
1366,HL7_API,patient_records,S0,9198,7795,0,2,1,0,8,96,0.16,0.54,data_modification
1981,HL7_API,radiology,REJ,1398,3210,1,0,0,0,3,64,0.27,0.93,normal
3132,HL7_API,radiology,S0,2840,4646,1,2,0,0,1,36,0.28,0.4,insider_data_leakage
165,EHR,radiology,S0,1705,3655,1,5,0,1,1,94,0.1,0.71,policy_violation
1619,HL7_API,prescriptions,S0,6367,1321,0,3,0,1,3,44,0.01,0.5,data_modification
1578,HL7_API,billing,SF,9954,4611,1,2,0,0,0,25,0.08,0.88,policy_violation
1283,PACS,prescriptions,SF,6378,6199,0,3,0,1,2,62,0.14,0.79,audit_log_tampering
1657,EHR,prescriptions,SF,3695,5294,0,1,0,1,1,80,0.71,0.39,policy_violation
930,PACS,patient_records,REJ,2158,3876,1,5,0,1,8,51,0.22,0.06,unauthorized_access
1556,HL7_API,prescriptions,S0,3947,3224,1,0,0,0,13,29,0.59,0.35,normal
632,HL7_API,lab_results,REJ,3675,74,1,4,0,1,14,78,0.04,0.46,audit_log_tampering
2604,EHR,radiology,SF,5790,5853,0,5,0,1,19,9,0.95,0.6,unauthorized_access
2969,HL7_API,billing,SF,8354,4007,1,1,1,1,15,97,0.36,0.92,audit_log_tampering
1524,EHR,prescriptions,REJ,9828,410,1,0,0,0,2,59,0.16,0.93,normal
3089,PACS,prescriptions,REJ,6724,2483,0,3,0,1,7,75,0.15,0.76,unauthorized_access
353,EHR,prescriptions,S0,5583,870,1,4,0,1,9,99,0.43,0.63,insider_data_leakage
1129,HL7_API,patient_records,REJ,602,1214,0,5,1,0,19,98,0.36,0.87,credential_sharing
868,HL7_API,lab_results,REJ,8293,2960,0,1,0,0,18,94,0.37,0.27,normal
1441,EHR,patient_records,REJ,8820,3784,1,1,0,0,3,43,0.45,0.68,policy_violation
1017,HL7_API,prescriptions,SF,4406,3258,1,3,0,0,1,5,0.02,0.19,data_modification
1405,EHR,prescriptions,REJ,7668,1426,1,3,0,1,3,37,0.45,0.87,privilege_misuse
1958,EHR,lab_results,S0,1196,6687,0,1,0,1,6,30,0.59,0.97,policy_violation
1029,PACS,prescriptions,S0,7281,3262,1,3,0,1,17,52,0.95,0.45,audit_log_tampering
2508,HL7_API,lab_results,REJ,9167,2748,0,3,0,1,0,50,0.63,0.19,privilege_misuse
1066,PACS,radiology,SF,1852,3385,1,2,0,0,16,72,0.36,0.74,credential_sharing
3590,PACS,lab_results,SF,2023,7635,1,3,1,1,19,78,0.42,0.9,credential_sharing
2093,HL7_API,lab_results,S0,3010,6388,1,1,1,0,20,65,0.66,0.82,insider_data_leakage
2372,PACS,billing,REJ,5738,4350,0,3,1,1,14,57,0.41,0.96,credential_sharing
2885,PACS,billing,SF,7551,5067,1,1,0,0,15,60,0.03,0.7,normal
2289,HL7_API,radiology,S0,1381,4246,1,0,0,0,9,36,0.16,0.48,normal
3339,PACS,lab_results,REJ,9647,1301,0,2,1,1,5,47,0.69,0.55,audit_log_tampering
1216,HL7_API,billing,S0,545,4884,1,1,1,1,13,53,0.72,0.03,credential_sharing
3247,EHR,prescriptions,S0,8168,6638,0,5,0,1,10,42,0.56,0.36,privilege_misuse
2371,EHR,billing,S0,9634,6281,0,2,0,0,3,78,0.55,0.1,data_modification
1109,EHR,patient_records,S0,5503,2333,0,2,0,1,8,77,0.25,0.36,privilege_misuse
1218,HL7_API,billing,S0,7373,3925,0,1,0,0,17,87,0.42,0.06,normal
1197,HL7_API,billing,S0,4354,7837,1,2,1,0,14,53,0.4,0.95,unauthorized_access
3209,PACS,prescriptions,S0,5028,2590,1,1,0,1,16,47,0.71,0.2,audit_log_tampering
1132,EHR,prescriptions,SF,3092,4074,1,3,0,0,1,29,0.37,0.69,privilege_misuse
29,EHR,patient_records,S0,9505,3322,0,5,1,0,10,43,0.04,0.49,data_modification
208,PACS,radiology,SF,8285,4644,0,5,0,0,17,41,0.64,0.87,audit_log_tampering
249,HL7_API,lab_results,SF,3282,4274,0,0,0,0,19,23,0.62,0.5,normal
1009,HL7_API,lab_results,S0,5106,6161,0,1,0,0,20,36,0.36,0.3,audit_log_tampering
1304,HL7_API,lab_results,REJ,3488,3696,1,5,0,1,15,27,0.05,0.47,unauthorized_access
1166,PACS,lab_results,SF,1274,7240,1,3,0,0,2,26,0.93,0.77,audit_log_tampering
3224,PACS,patient_records,S0,974,3118,0,3,1,0,9,98,0.78,0.92,policy_violation
3297,HL7_API,radiology,S0,8903,539,0,1,0,0,4,6,0.68,0.05,normal
2757,HL7_API,radiology,S0,5209,2493,0,1,0,0,9,61,0.51,0.17,data_modification
574,EHR,prescriptions,SF,8716,1619,1,4,1,1,15,3,0.07,0.61,unauthorized_access
1746,PACS,radiology,S0,4334,221,1,0,0,0,17,70,0.06,0.32,normal
2565,EHR,lab_results,SF,9418,7493,0,1,1,0,3,87,0.99,0.31,privilege_misuse
2154,PACS,prescriptions,SF,7415,7656,1,4,1,1,17,94,0.48,0.58,credential_sharing
1473,PACS,prescriptions,REJ,7028,634,1,1,1,0,6,13,0.83,0.85,data_modification
526,EHR,prescriptions,REJ,2811,2663,1,4,1,1,20,66,0.95,0.42,credential_sharing
940,HL7_API,patient_records,SF,7166,1004,0,1,0,1,2,52,0.94,0.48,audit_log_tampering
51,EHR,prescriptions,REJ,8171,7132,1,1,0,0,3,89,0.85,0.88,normal
2618,PACS,radiology,SF,8012,1979,0,2,1,1,16,99,0.68,0.04,privilege_misuse
1649,EHR,lab_results,S0,9553,3202,0,4,0,1,15,3,0.98,0.0,privilege_misuse
3368,PACS,radiology,REJ,5850,318,0,1,1,1,7,44,0.85,0.01,privilege_misuse
1565,HL7_API,radiology,S0,6243,5723,1,1,1,1,15,70,0.86,0.74,audit_log_tampering
3309,PACS,lab_results,S0,2516,1133,0,4,0,1,15,62,0.98,0.83,data_modification
518,PACS,radiology,SF,7472,2854,0,2,0,1,4,82,1.0,0.7,unauthorized_access
2153,PACS,radiology,S0,8142,6952,1,1,0,1,4,10,0.12,0.41,policy_violation
225,PACS,patient_records,SF,4582,5913,0,4,1,1,20,17,0.32,0.46,data_modification
1404,HL7_API,radiology,S0,6597,68,1,1,0,1,4,42,0.02,0.13,insider_data_leakage
3243,EHR,patient_records,SF,6841,4881,0,4,0,1,6,79,0.62,0.75,data_modification
3170,HL7_API,billing,SF,5078,6727,1,4,0,0,5,44,0.44,0.38,data_modification
2583,HL7_API,billing,REJ,352,5757,1,5,1,0,0,20,0.18,0.13,privilege_misuse
3389,PACS,patient_records,S0,2816,6632,0,3,0,0,8,16,0.46,0.62,data_modification
2624,PACS,prescriptions,SF,3837,6190,1,2,0,1,4,85,0.4,0.99,data_modification
3576,HL7_API,radiology,REJ,858,3813,1,3,1,1,4,87,0.87,0.85,insider_data_leakage
2256,PACS,lab_results,REJ,7520,1586,0,1,0,0,5,78,0.92,0.39,normal
723,HL7_API,prescriptions,SF,821,2490,0,4,1,0,3,47,0.5,0.01,data_modification
2222,HL7_API,radiology,S0,1369,5947,1,1,0,0,15,89,0.19,0.17,normal
1419,PACS,billing,SF,207,4454,0,2,0,1,8,26,0.69,0.29,credential_sharing
3079,HL7_API,radiology,REJ,4847,3136,1,4,0,1,0,38,0.55,0.91,data_modification
3383,HL7_API,radiology,S0,7752,252,1,2,0,1,7,6,0.08,0.06,audit_log_tampering
3147,HL7_API,billing,REJ,3974,3176,0,0,0,0,15,3,0.45,0.88,normal
2802,PACS,lab_results,SF,8888,1696,0,2,0,1,3,26,0.71,0.08,credential_sharing
1670,EHR,billing,SF,3595,5079,1,1,1,1,13,2,0.03,0.75,privilege_misuse
62,HL7_API,prescriptions,SF,3816,1493,0,1,0,1,2,62,0.61,0.57,privilege_misuse
190,HL7_API,patient_records,REJ,9844,2890,1,5,1,1,16,27,0.69,0.87,credential_sharing
309,PACS,patient_records,S0,7938,7892,0,3,1,1,19,89,0.45,0.57,data_modification
2650,HL7_API,billing,SF,5620,4635,0,4,0,1,10,51,0.0,0.47,audit_log_tampering
3103,PACS,patient_records,S0,3315,2765,1,4,1,1,3,22,0.39,0.33,data_modification
1202,PACS,lab_results,SF,4164,7195,1,2,1,0,6,27,0.04,0.79,policy_violation
3105,PACS,billing,REJ,3062,2570,1,4,1,1,7,93,0.11,0.74,data_modification
1584,PACS,billing,REJ,7618,936,0,3,0,0,7,71,0.51,0.69,privilege_misuse
2011,EHR,billing,S0,7770,6160,1,4,0,0,11,19,0.69,0.02,policy_violation
1028,HL7_API,prescriptions,S0,2919,5529,0,4,1,0,15,47,0.07,0.66,unauthorized_access
2684,PACS,lab_results,SF,7296,2486,0,5,1,0,17,55,0.76,0.22,privilege_misuse
1818,PACS,lab_results,SF,6556,5375,0,4,1,1,3,2,0.45,0.14,unauthorized_access
3242,PACS,prescriptions,REJ,2347,3982,1,2,0,0,9,26,0.45,0.81,policy_violation
2276,PACS,prescriptions,REJ,1373,1603,0,5,1,1,6,45,0.85,0.59,unauthorized_access
1898,EHR,lab_results,S0,7941,6894,1,5,0,0,18,77,0.78,0.44,unauthorized_access
1165,HL7_API,lab_results,SF,2940,6759,0,4,1,0,13,36,0.55,0.58,insider_data_leakage
2837,PACS,billing,SF,8135,5419,1,2,0,1,8,94,0.79,0.38,audit_log_tampering
2422,PACS,patient_records,S0,7972,3041,1,5,1,1,2,5,0.94,0.73,privilege_misuse
732,EHR,prescriptions,S0,2852,3944,1,1,1,0,9,47,0.78,0.34,audit_log_tampering
2241,HL7_API,lab_results,REJ,5030,6911,1,5,0,0,11,31,0.64,0.5,data_modification
261,PACS,patient_records,REJ,5035,5398,1,0,0,0,7,24,0.08,0.39,normal
2480,HL7_API,lab_results,REJ,7045,4761,0,2,1,1,15,100,0.85,0.37,unauthorized_access
2124,EHR,patient_records,S0,9804,7220,0,5,1,1,20,64,0.24,0.71,unauthorized_access
1279,EHR,radiology,REJ,8971,256,1,1,1,0,8,2,0.98,0.02,insider_data_leakage
124,EHR,prescriptions,SF,3766,500,1,1,0,0,4,89,0.93,0.03,normal
9,HL7_API,prescriptions,REJ,7144,1703,0,1,1,0,8,7,0.07,0.78,insider_data_leakage
2782,EHR,radiology,REJ,1403,5799,0,1,0,0,18,57,0.69,0.36,normal
3548,HL7_API,patient_records,REJ,6396,3751,1,1,0,1,8,9,0.31,0.97,credential_sharing
710,PACS,patient_records,S0,8091,5683,1,2,1,0,0,55,0.07,0.56,audit_log_tampering
327,EHR,radiology,S0,1713,5092,0,3,0,1,14,21,0.11,0.83,audit_log_tampering
2315,HL7_API,patient_records,REJ,3751,7460,1,1,1,0,0,91,0.88,0.08,unauthorized_access
3297,PACS,lab_results,S0,2709,4040,1,2,1,1,7,77,0.05,0.06,credential_sharing
1138,HL7_API,billing,SF,5277,7432,0,1,0,0,0,82,0.28,0.09,normal
1312,EHR,patient_records,SF,3638,3130,1,5,1,1,17,42,0.0,0.31,policy_violation
2011,HL7_API,lab_results,S0,6412,859,0,2,1,1,9,33,0.01,0.14,data_modification
493,HL7_API,patient_records,REJ,6711,444,0,2,1,1,11,72,0.82,0.58,unauthorized_access
2806,PACS,billing,REJ,3867,966,0,4,1,0,13,94,1.0,0.27,unauthorized_access
902,PACS,radiology,S0,8370,1815,0,5,1,1,4,97,0.48,0.7,unauthorized_access
3543,HL7_API,billing,S0,398,6136,0,1,1,1,18,96,0.87,0.6,privilege_misuse
1274,HL7_API,billing,SF,2543,1623,1,1,1,0,4,51,0.65,0.59,privilege_misuse
116,EHR,patient_records,REJ,3878,1971,1,3,1,1,6,51,0.01,0.32,data_modification
1770,HL7_API,lab_results,SF,9942,5300,0,2,1,0,10,18,0.8,0.11,privilege_misuse
2916,HL7_API,radiology,SF,8895,7117,1,4,0,1,15,58,0.19,0.92,data_modification
2744,HL7_API,radiology,SF,6126,5095,0,1,0,0,9,94,0.05,0.5,normal
1692,HL7_API,radiology,REJ,9352,4543,0,2,0,0,17,38,0.62,0.26,credential_sharing
1407,EHR,billing,S0,4856,2486,1,0,0,0,5,2,0.57,0.63,normal
2258,EHR,prescriptions,REJ,2408,5679,1,3,0,0,13,59,0.87,0.72,privilege_misuse
1952,EHR,patient_records,S0,7652,2338,1,2,1,0,13,24,0.25,0.72,credential_sharing
1768,EHR,lab_results,REJ,9445,4728,1,2,0,1,9,56,0.01,0.7,policy_violation
1387,EHR,lab_results,SF,8493,6141,0,4,0,1,16,26,0.18,0.7,unauthorized_access
1365,PACS,billing,SF,2603,4115,0,1,0,0,8,47,0.22,0.9,normal
2057,EHR,prescriptions,S0,8268,3825,1,1,0,0,19,28,0.77,0.84,normal
45,HL7_API,patient_records,SF,4252,3146,0,1,0,0,3,57,0.4,0.44,unauthorized_access
2145,HL7_API,patient_records,S0,4831,3582,0,3,0,0,17,36,0.33,0.59,policy_violation
3051,HL7_API,radiology,REJ,3336,348,0,3,0,1,14,32,0.46,0.37,insider_data_leakage
1397,EHR,patient_records,REJ,7853,3006,1,4,0,1,19,3,0.2,0.17,insider_data_leakage
2548,PACS,patient_records,S0,7362,1238,1,0,0,0,2,27,0.46,0.71,normal
598,PACS,lab_results,S0,9549,4227,0,4,0,1,13,23,0.73,0.96,data_modification
2295,EHR,billing,REJ,6255,5113,0,4,1,0,11,92,0.85,0.65,insider_data_leakage
477,HL7_API,lab_results,REJ,3131,2338,1,4,1,0,16,82,0.94,0.94,privilege_misuse
2458,EHR,radiology,REJ,5592,6402,1,3,1,1,19,95,0.38,0.81,insider_data_leakage
1413,HL7_API,radiology,SF,7012,7029,1,2,0,1,20,49,0.41,0.07,audit_log_tampering
1503,PACS,radiology,SF,8079,5438,0,5,0,1,16,38,0.27,0.26,insider_data_leakage
936,PACS,prescriptions,S0,7639,3541,1,4,1,0,15,62,0.11,0.71,unauthorized_access
3356,HL7_API,prescriptions,S0,6279,461,1,1,0,1,15,3,0.74,0.54,unauthorized_access
1121,HL7_API,radiology,S0,7170,1702,1,3,0,1,12,97,0.81,0.72,data_modification
1099,HL7_API,billing,S0,6035,7288,0,4,0,1,6,50,0.01,0.41,audit_log_tampering
3456,HL7_API,lab_results,S0,7734,720,0,2,1,0,9,11,0.15,0.71,unauthorized_access
3123,EHR,radiology,S0,8148,6072,0,1,0,0,14,98,0.77,0.62,policy_violation
2324,HL7_API,radiology,REJ,1300,1495,1,3,1,0,18,99,0.75,0.97,audit_log_tampering
2150,PACS,billing,SF,7363,1296,1,1,1,0,7,68,0.24,0.99,policy_violation
3511,PACS,radiology,S0,6266,7066,0,1,0,0,17,53,0.49,0.92,policy_violation
690,EHR,lab_results,S0,3388,4287,0,2,1,0,10,29,0.93,0.01,policy_violation
3396,HL7_API,lab_results,S0,4321,2635,0,1,0,0,18,26,0.64,0.07,normal
1678,HL7_API,radiology,S0,4110,6730,0,2,1,1,6,65,0.9,0.88,unauthorized_access
2290,PACS,billing,S0,8455,2733,1,1,0,0,4,66,0.08,0.82,normal
824,EHR,patient_records,S0,8496,1464,0,4,1,0,18,5,0.58,0.83,policy_violation
1686,EHR,patient_records,S0,6064,961,0,4,0,0,12,83,0.11,0.29,credential_sharing
2378,HL7_API,lab_results,S0,4188,6239,0,2,1,0,16,45,0.0,0.8,audit_log_tampering
858,HL7_API,prescriptions,SF,6296,4567,0,2,0,0,19,100,0.94,0.96,credential_sharing
2259,HL7_API,lab_results,SF,5074,7302,0,1,1,1,5,82,0.59,0.82,data_modification
1609,HL7_API,patient_records,REJ,5736,4764,1,3,1,1,4,69,0.9,0.33,unauthorized_access
636,EHR,patient_records,SF,9827,1068,1,1,1,1,2,20,0.65,0.24,insider_data_leakage
1941,HL7_API,patient_records,S0,7550,3424,1,2,0,0,7,92,0.14,0.9,privilege_misuse
1121,HL7_API,lab_results,REJ,7207,4096,0,3,0,1,6,35,0.58,0.99,privilege_misuse
3060,PACS,billing,S0,2935,6276,1,4,0,1,1,94,0.11,0.54,policy_violation
2684,PACS,lab_results,SF,1768,7675,1,2,1,1,14,8,0.6,0.81,audit_log_tampering
1107,EHR,patient_records,SF,9644,6834,0,5,1,1,9,68,0.01,0.56,data_modification
14,EHR,patient_records,REJ,6577,7965,1,2,0,0,18,24,0.33,0.36,insider_data_leakage
2012,HL7_API,prescriptions,REJ,4592,1430,0,4,0,1,9,41,0.71,0.34,unauthorized_access
3095,EHR,radiology,SF,9428,7652,0,0,0,0,15,85,0.12,0.99,normal
170,PACS,prescriptions,REJ,4044,2808,1,1,0,1,20,15,0.95,0.75,unauthorized_access
1326,EHR,patient_records,SF,7715,3431,1,5,1,0,18,37,0.08,0.99,policy_violation
1537,HL7_API,radiology,SF,8065,7745,0,4,1,1,2,60,0.44,0.13,unauthorized_access
382,EHR,prescriptions,S0,7495,172,0,1,1,1,6,75,0.45,0.97,unauthorized_access
674,HL7_API,radiology,REJ,3619,3253,1,4,0,1,12,13,0.3,0.37,policy_violation
2645,PACS,prescriptions,S0,1423,3881,0,1,1,0,3,57,0.82,0.99,credential_sharing
2822,PACS,billing,REJ,1868,4582,0,4,1,1,13,41,0.02,0.19,policy_violation
1371,EHR,billing,S0,5805,1751,0,5,0,0,16,59,0.07,0.78,unauthorized_access
3266,PACS,lab_results,SF,5578,6969,1,4,1,0,2,45,0.63,0.8,data_modification
762,HL7_API,patient_records,S0,8857,1702,0,4,0,0,12,80,0.4,0.07,data_modification
3577,EHR,radiology,REJ,8253,137,1,3,1,0,15,18,0.85,0.28,privilege_misuse
926,PACS,prescriptions,SF,1723,5015,1,4,1,1,12,5,0.44,0.65,credential_sharing
2480,HL7_API,radiology,SF,8121,5997,0,3,1,0,5,70,0.83,0.18,privilege_misuse
290,EHR,lab_results,S0,3821,2348,0,4,1,1,9,73,0.55,0.68,insider_data_leakage
22,HL7_API,prescriptions,REJ,2465,591,0,1,0,0,18,77,0.57,0.6,normal
1799,EHR,patient_records,S0,3728,4617,0,1,0,1,13,68,0.32,0.37,unauthorized_access
506,HL7_API,patient_records,S0,7603,3725,0,4,0,0,16,45,0.84,0.92,credential_sharing
3321,PACS,lab_results,S0,6168,584,1,2,0,0,7,81,0.62,0.18,credential_sharing
362,HL7_API,billing,SF,4671,3530,0,4,0,0,6,37,0.82,0.27,privilege_misuse
2544,HL7_API,patient_records,REJ,4406,2289,1,4,0,0,5,3,0.89,0.51,insider_data_leakage
3050,EHR,prescriptions,REJ,7531,1441,1,4,0,1,1,15,0.09,0.65,policy_violation
1944,PACS,lab_results,REJ,5274,4726,1,3,0,0,13,99,0.73,0.5,credential_sharing
927,HL7_API,lab_results,REJ,9643,4742,0,1,1,1,11,31,0.1,0.51,insider_data_leakage
3174,HL7_API,radiology,REJ,7722,3462,1,4,0,0,7,70,0.64,0.36,policy_violation
1391,EHR,patient_records,S0,9938,5241,1,1,0,1,14,32,0.38,0.76,unauthorized_access
2526,EHR,lab_results,S0,2917,854,0,4,1,0,12,22,0.64,0.35,policy_violation
514,HL7_API,billing,REJ,6976,4310,0,3,1,0,16,24,0.52,0.26,policy_violation
2751,HL7_API,lab_results,SF,5189,7178,1,2,0,1,14,83,0.01,0.22,data_modification
2295,HL7_API,patient_records,SF,2074,2006,1,1,1,1,16,43,0.73,0.25,insider_data_leakage
299,HL7_API,prescriptions,REJ,6371,5077,0,4,1,0,14,32,0.28,0.95,policy_violation
57,EHR,billing,REJ,482,3998,0,5,1,0,6,96,0.65,0.4,data_modification
1800,HL7_API,lab_results,SF,5186,4519,0,1,0,0,0,82,0.8,0.14,normal
3504,PACS,prescriptions,REJ,4010,4534,0,2,0,0,6,1,0.98,0.45,privilege_misuse
2843,PACS,prescriptions,REJ,324,3462,1,5,0,0,8,99,0.52,0.62,data_modification
3366,HL7_API,lab_results,S0,6089,4773,0,0,0,0,1,77,0.64,0.3,normal
1827,EHR,lab_results,REJ,5172,5238,0,1,0,0,8,27,0.32,0.95,insider_data_leakage
881,HL7_API,radiology,SF,5301,4652,1,5,1,0,2,22,0.6,0.13,policy_violation
3258,EHR,radiology,S0,1272,5617,1,4,1,1,10,40,0.97,0.1,privilege_misuse
2550,PACS,billing,REJ,4490,2917,1,4,1,0,18,40,0.05,0.06,unauthorized_access
1062,PACS,billing,S0,5567,4004,0,5,1,1,9,85,0.31,0.3,insider_data_leakage
1439,HL7_API,patient_records,S0,1107,7035,1,4,1,0,18,7,0.07,0.49,policy_violation
1157,EHR,billing,SF,6993,7037,1,5,0,1,12,95,0.32,0.94,audit_log_tampering
140,EHR,billing,SF,8258,1787,1,3,0,0,9,65,0.32,0.34,unauthorized_access
3548,EHR,billing,SF,2717,6006,1,3,1,0,13,81,0.92,0.66,privilege_misuse
941,EHR,prescriptions,SF,5761,40,0,1,0,1,12,25,0.25,0.73,privilege_misuse
3163,HL7_API,billing,SF,7180,969,0,5,0,0,14,90,0.47,0.11,credential_sharing
665,HL7_API,lab_results,S0,3701,5783,1,3,1,0,2,54,0.82,0.65,unauthorized_access
1014,HL7_API,lab_results,REJ,1280,2474,0,1,0,0,10,23,0.56,0.55,normal
1462,EHR,patient_records,REJ,6863,208,1,2,0,1,10,87,0.93,0.31,credential_sharing
1265,HL7_API,patient_records,SF,6711,4354,0,5,0,0,2,99,0.88,0.93,insider_data_leakage
1276,HL7_API,lab_results,SF,3323,7462,0,2,1,0,1,50,0.82,0.22,audit_log_tampering
754,HL7_API,billing,S0,1772,7559,0,1,1,0,10,86,0.34,0.21,data_modification
3121,PACS,patient_records,S0,4134,14,0,1,0,1,20,4,0.09,0.28,credential_sharing
357,PACS,radiology,REJ,6946,3340,1,5,0,1,17,72,0.45,0.63,privilege_misuse
3085,EHR,lab_results,SF,8288,4795,1,0,0,0,13,26,0.67,0.2,normal
2088,EHR,lab_results,SF,435,7723,0,2,1,0,11,25,0.71,0.56,unauthorized_access
1530,HL7_API,prescriptions,REJ,5496,2447,1,2,0,0,18,5,0.43,0.23,policy_violation
2351,EHR,radiology,REJ,3833,5282,1,4,1,1,13,23,0.2,0.22,credential_sharing
1697,HL7_API,lab_results,S0,3525,7422,1,2,0,1,18,41,0.97,0.35,data_modification
2178,EHR,patient_records,S0,519,313,1,3,1,0,20,95,0.82,0.64,audit_log_tampering
1571,HL7_API,radiology,S0,1972,7600,0,4,1,1,8,11,0.48,0.65,privilege_misuse
353,EHR,billing,REJ,9139,6077,0,4,0,1,17,89,0.51,0.84,audit_log_tampering
1241,HL7_API,prescriptions,REJ,3911,7543,0,2,0,1,15,38,0.09,0.2,policy_violation
3258,EHR,radiology,REJ,1051,4721,1,4,1,1,16,34,0.62,0.05,unauthorized_access
3266,EHR,lab_results,SF,950,3679,1,2,1,1,15,77,0.15,0.84,audit_log_tampering
3426,HL7_API,patient_records,REJ,2344,477,1,1,0,1,11,17,0.11,0.4,policy_violation
1228,PACS,radiology,S0,285,4191,1,5,1,0,0,2,0.15,0.01,audit_log_tampering
541,HL7_API,patient_records,S0,9466,2680,0,5,0,1,11,89,0.11,0.01,policy_violation
1128,HL7_API,billing,REJ,1095,5257,0,3,1,0,18,65,0.0,0.82,unauthorized_access
583,PACS,radiology,S0,6244,2920,0,5,0,0,11,87,0.89,0.02,privilege_misuse
2047,EHR,billing,S0,3312,6688,0,4,1,1,0,95,0.59,1.0,unauthorized_access
1071,HL7_API,prescriptions,REJ,5153,4726,0,4,0,1,20,82,0.52,0.83,audit_log_tampering
3188,PACS,radiology,SF,4939,6399,0,1,1,1,6,100,0.88,0.18,policy_violation
507,HL7_API,billing,REJ,2609,6882,1,1,0,0,20,20,0.09,0.36,audit_log_tampering
3116,HL7_API,lab_results,SF,6025,5937,1,4,0,1,12,73,0.09,0.35,data_modification
824,EHR,prescriptions,REJ,6639,3859,1,5,1,0,16,24,0.0,0.81,unauthorized_access
858,HL7_API,prescriptions,S0,6591,6841,1,1,0,1,3,69,0.16,0.14,unauthorized_access
939,EHR,billing,SF,2431,5827,1,4,1,0,2,24,0.21,0.43,privilege_misuse
1983,EHR,patient_records,REJ,1736,993,0,5,1,0,11,37,0.02,0.68,credential_sharing
2696,PACS,billing,S0,3252,2123,0,3,1,0,17,43,0.17,0.68,privilege_misuse
3357,PACS,prescriptions,SF,3279,1604,1,3,1,1,1,70,0.7,0.08,credential_sharing
3121,PACS,radiology,REJ,1542,1518,0,4,1,1,19,100,0.84,0.03,audit_log_tampering
2402,EHR,radiology,SF,2775,7946,1,4,0,0,4,19,0.33,0.78,data_modification
21,HL7_API,prescriptions,S0,2319,6975,1,3,0,1,1,77,0.23,0.17,credential_sharing
3321,EHR,patient_records,REJ,7265,2696,0,2,1,1,5,38,0.68,0.95,policy_violation
475,HL7_API,patient_records,SF,5494,2274,0,3,0,1,6,85,0.09,0.08,privilege_misuse
3549,PACS,lab_results,SF,5203,3908,1,4,0,1,13,46,0.99,0.28,credential_sharing
337,EHR,prescriptions,SF,2669,6373,1,1,0,0,10,9,0.72,0.32,normal
549,PACS,patient_records,S0,1087,2661,1,5,0,0,10,50,0.3,0.44,unauthorized_access
663,PACS,radiology,REJ,5134,2879,1,1,1,1,13,83,0.44,0.74,data_modification
2392,PACS,lab_results,S0,9517,2676,0,4,1,0,0,19,0.07,0.07,audit_log_tampering
425,PACS,patient_records,SF,4358,4706,1,5,1,0,4,69,0.54,0.34,privilege_misuse
2258,PACS,patient_records,SF,6665,7159,1,4,0,1,4,44,0.61,0.18,policy_violation
1515,EHR,lab_results,REJ,3145,423,1,4,1,1,4,30,0.05,0.55,policy_violation
1452,EHR,patient_records,SF,4758,1215,0,3,0,1,9,87,0.82,0.17,insider_data_leakage
2512,HL7_API,patient_records,SF,6316,1709,1,4,1,1,7,5,0.07,0.88,credential_sharing
332,PACS,lab_results,S0,9507,1950,1,5,0,1,12,13,0.62,0.35,audit_log_tampering
284,PACS,radiology,S0,4185,7638,0,3,0,0,1,32,0.96,0.7,insider_data_leakage
2720,EHR,radiology,SF,590,1474,0,5,1,0,11,52,0.75,0.81,data_modification
1330,HL7_API,lab_results,REJ,2548,6513,1,1,0,0,10,75,0.45,0.21,normal
1029,EHR,patient_records,REJ,4952,2015,1,2,1,1,16,26,0.53,0.82,policy_violation
1379,HL7_API,lab_results,SF,3184,7551,0,2,0,1,4,53,0.04,0.57,unauthorized_access
796,EHR,patient_records,S0,9376,5256,0,0,0,0,10,60,0.52,0.53,normal
2712,PACS,lab_results,S0,4957,7414,0,1,1,0,9,22,0.17,0.99,unauthorized_access
173,EHR,patient_records,REJ,3741,3119,1,4,0,1,6,54,0.91,0.3,privilege_misuse
955,HL7_API,radiology,REJ,5683,2301,0,2,1,0,20,17,0.47,0.81,audit_log_tampering
1457,HL7_API,patient_records,REJ,4777,5527,1,5,0,1,6,2,0.21,0.2,policy_violation
2067,EHR,prescriptions,S0,8337,122,0,3,0,0,12,26,0.7,0.08,credential_sharing
1733,PACS,billing,REJ,6855,376,0,4,0,0,6,58,0.63,0.3,privilege_misuse
1246,PACS,prescriptions,REJ,6110,7325,0,3,0,1,18,12,0.94,0.15,privilege_misuse
2279,HL7_API,patient_records,REJ,9802,876,0,1,1,0,16,20,0.72,0.63,credential_sharing
2528,EHR,patient_records,SF,3534,140,0,1,0,0,12,48,0.68,0.59,policy_violation
1826,EHR,radiology,REJ,2780,5459,0,2,1,0,7,94,0.07,0.99,privilege_misuse
156,EHR,lab_results,SF,6018,2023,1,5,1,0,11,44,0.01,0.51,insider_data_leakage
3340,PACS,billing,S0,4983,5979,1,3,1,0,16,96,0.31,0.0,privilege_misuse
